-0.16205,0.007353864,3.06718,-0.002515865,0.9947007,-0.09368253,0.04228127,2,-0.1611962,0.2948958,3.01257,-0.002457099,0.9947271,-0.0936841,0.0416573,2,-0.1600685,0.5753005,2.944993,-0.00336312,0.99,-0.1349974,0.04079586,2,-0.1746697,0.7184166,2.931275,0,0,0,0,2,-0.3062608,0.4806727,2.947531,0.7553219,-0.6424937,0.125017,0.03257743,2,-0.5299072,0.495161,2.961333,-0.6348906,0.6926886,0.2542672,0.2290079,2,-0.7817814,0.4918682,2.96041,0.5401489,-0.5348057,0.4634384,0.4554634,2,-0.8598858,0.4985137,2.954413,-0.4942062,0.5748324,-0.4620548,-0.4602535,2,-0.01746636,0.491599,2.969872,0.7395513,0.6642701,-0.06605912,0.08628678,2,0.1901022,0.5286849,3.038934,0.6032844,0.7632555,0.2290738,-0.03184714,2,0.4106042,0.5547599,3.106508,0.2456536,0.4660417,0.6192584,-0.5822186,2,0.4899364,0.5752215,3.128975,-0.2346704,-0.4871225,-0.56965,0.6189833,2,-0.2282118,0.007789198,3.024605,-0.6583229,0.6941682,-0.2526745,0.1445586,2,-0.21591,-0.3505963,3.119897,0.7285236,-0.07556298,-0.6724567,0.1065149,2,-0.229899,-0.6848457,3.245895,0.8596378,-0.1044596,-0.4780453,0.146914,2,-0.1874986,-0.7678301,3.19892,0,0,0,0,2,-0.09201317,0.006951737,3.036535,0.6789715,0.7001265,-0.204029,-0.08481055,2,-0.1062533,-0.3578322,3.157132,0.6660534,0.1046062,0.7285441,0.1210533,2,-0.09193447,-0.6891391,3.255217,0.7477074,0.1096829,0.6480379,0.09460549,2,-0.09920798,-0.7659919,3.204216,0,0,0,0,2,-0.1603802,0.5063515,2.96414,-0.002738863,0.9928242,-0.1123168,0.04095669,2,-0.9318631,0.4873394,2.967171,0,0,0,0,2,-0.8915182,0.4618606,2.940334,0,0,0,0,2,0.5532549,0.6002039,3.166944,0,0,0,0,2,0.4911641,0.6041307,3.127,0,0,0,0,2,0
-0.1033141,-0.04585975,2.964882,-0.02814186,0.980262,-0.1294018,0.1467981,2,-0.1085321,0.2471943,2.885324,-0.03054782,0.9773569,-0.128855,0.1650356,2,-0.1130438,0.5325454,2.793123,-0.03878323,0.9678392,-0.1681068,0.1830934,2,-0.07374916,0.6783736,2.782612,0,0,0,0,2,-0.2442067,0.3988952,2.762229,0.7965353,-0.5438085,0.2599213,-0.04737884,2,-0.3424635,0.2244059,2.829552,0.8801358,-0.2890899,-0.3719168,0.05887212,2,-0.2740803,0.01875319,2.731835,0.9257839,0.2033186,-0.2746806,-0.1616675,2,-0.2542398,-0.03388936,2.710156,0.9299789,0.2147921,-0.2678027,-0.1314732,2,0.02929847,0.4224943,2.871824,0.7911093,0.5813551,0.04095174,0.1857291,2,0.0512429,0.2004264,2.990306,0.6652427,0.2066886,0.7049284,0.1334463,2,0.07685473,0.0003861836,2.900063,0.129559,-0.1994981,0.9674246,-0.08662897,2,0.06894713,-0.04429568,2.880867,0.1622454,-0.2103818,0.9628718,0.04789356,2,-0.1662788,-0.05354369,2.909768,0.6644617,-0.6501628,0.3228182,-0.1776722,2,-0.2170871,-0.3459503,3.035007,0.7957949,-0.1811812,-0.5661927,0.1153675,2,-0.2251492,-0.6798333,3.232499,-0.6696681,0.1973747,0.6941209,-0.175454,2,-0.2293927,-0.7519441,3.175868,0,0,0,0,2,-0.03765398,-0.03706431,2.946501,0.6366592,0.7509704,-0.1752076,-0.003308386,2,-0.02819326,-0.3790588,2.898076,0.6034165,-0.04763583,0.7942069,-0.05342964,2,-0.02552734,-0.7560225,2.899391,0.5120595,0.003308638,0.858941,-0.002144166,2,0.01567669,-0.8224949,2.824278,0,0,0,0,2,-0.1120351,0.462344,2.818473,-0.0355951,0.9714447,-0.1459769,0.1836271,2,-0.2366809,-0.09267898,2.727848,0,0,0,0,2,-0.2782604,-0.03832712,2.65448,0,0,0,0,2,0.07124268,-0.1125778,2.883782,0,0,0,0,2,0.09793869,-0.06344819,2.89425,0,0,0,0,2,0
0.09469522,-0.123043,2.339413,0.04099382,0.9208901,-0.1126094,0.3709447,2,0.1460535,0.1905976,2.282261,0.03529404,0.9011254,-0.1145239,0.4166672,2,0.1964787,0.4940037,2.211207,0.007497321,0.8732132,-0.1538699,0.4623491,2,0.2124028,0.6354343,2.232001,0,0,0,0,2,0.1589901,0.3363297,2.110607,0.7198711,-0.3446417,0.511113,-0.3190162,2,0.2398071,0.08897425,2.063757,0.6939821,0.04576342,0.6972404,-0.1736386,2,0.3066162,-0.1292649,2.153705,0.7149504,-0.02473719,-0.6585205,0.2336339,2,0.3190631,-0.1610803,2.175009,-0.7025046,0.06599487,0.6337144,-0.3170774,2,0.2872712,0.382813,2.327054,0.7657339,0.5388332,0.2016652,0.2874742,1,0.2568966,0.2103697,2.119041,0.822164,0.1196809,-0.3757072,-0.410569,2,0.0967952,0.005465433,2.105209,-0.2288172,0.0514691,0.9171042,0.3223562,1,0.1202649,-0.02084066,2.139699,-0.5096681,0.1665395,0.7119911,-0.4534,1,0.06299775,-0.1190602,2.273069,-0.5360243,0.6543229,-0.4308522,0.3144931,2,0.1576246,-0.4962801,2.301329,0.9148141,0.09872611,-0.3831628,0.08096131,2,0.1231568,-0.8628931,2.320874,0.9949339,-0.04437741,0.08492018,0.03042461,2,0.183608,-0.9154083,2.334726,0,0,0,0,2,0.1237957,-0.1229441,2.333049,0.6946391,0.7078157,-0.125759,-0.02565215,2,0.09584699,-0.5041623,2.378387,0.3916058,0.04001106,0.9175159,0.05664544,2,0.0665001,-0.8408566,2.476028,0.0831769,0.1362469,0.9857092,0.05381211,2,0.1471193,-0.8821118,2.47214,0,0,0,0,2,0.1843542,0.4196747,2.231635,0.02121697,0.8744834,-0.1330753,0.465961,2,0.3755777,-0.2122952,2.221225,0,0,0,0,2,0.2601769,-0.1869335,2.175951,0,0,0,0,2,0.09755459,-0.1028967,2.153233,0,0,0,0,2,0.04730505,0.02105604,2.127028,0,0,0,0,2,0
0.2065073,-0.1078,2.28901,-0.01726436,0.9085124,-0.02568034,0.4167108,2,0.2034843,0.1949072,2.270494,-0.01793635,0.8971938,-0.02521558,0.4405517,2,0.2169799,0.4907313,2.224369,-0.01689803,0.8790855,-0.104317,0.4648021,2,0.2421757,0.6326442,2.25403,0,0,0,0,2,0.1737565,0.3376466,2.114468,0.7355032,-0.3716047,0.4702205,-0.3159708,2,0.211834,0.09105337,2.054708,0.98804,0.06695572,0.06579947,-0.1223281,2,0.3613201,-0.05283044,2.034882,0.8584937,0.3827673,-0.3288691,0.09122958,2,0.4385365,-0.09346883,2.023095,0.7935354,0.5052607,-0.3179165,0.1180776,2,0.3076891,0.3795776,2.340194,0.7454638,0.5441177,0.2777615,0.2665863,1,0.2441878,0.2318004,2.122192,0.7355321,0.1390877,-0.4813822,-0.4559805,1,0.1030976,0.02093449,2.160311,-0.3248473,0.171242,0.8974518,0.2443985,1,0.1188279,-0.01212348,2.165235,-0.5208962,-0.05921613,0.8222708,-0.2214302,1,0.1691976,-0.1120171,2.213303,0.6117533,-0.5885106,0.3882128,-0.3587531,2,0.1657502,-0.4906631,2.298829,0.9308359,-0.04301838,-0.3481936,0.1022501,2,0.1216322,-0.8684568,2.326378,0.9968346,-0.05645767,0.04060002,0.03853417,2,0.1844859,-0.9184818,2.33532,0,0,0,0,2,0.2372112,-0.1001702,2.292003,0.6162945,0.7850187,0.01166319,0.06156828,2,0.1172083,-0.4629163,2.372544,0.3291721,0.04649518,0.9252766,0.1826122,2,0.06536447,-0.851662,2.495904,0.3060537,0.1247644,0.9376071,0.1079716,2,0.1402361,-0.9067377,2.450171,0,0,0,0,2,0.2119714,0.4179336,2.239195,-0.01587081,0.8816088,-0.07036518,0.4664363,2,0.4967722,-0.1432301,2.048795,0,0,0,0,2,0.4320755,-0.1152143,1.976875,0,0,0,0,2,0.080739,-0.08673528,2.199117,0,0,0,0,2,0.05216714,0.04049187,2.161453,0,0,0,0,2,0
0.2227516,-0.1184497,2.307769,0.03088856,0.8553251,-0.0434155,0.5153444,2,0.2532834,0.1926403,2.294493,0.032024,0.8686326,-0.04258488,0.4925836,2,0.2827833,0.4932284,2.268794,0.01505932,0.8813538,-0.07304723,0.4665329,2,0.3136018,0.6352199,2.308085,0,0,0,0,2,0.2242816,0.3404191,2.138421,0.7186645,-0.4129053,0.467799,-0.3069117,2,0.2701574,0.1105514,2.046416,0.9753844,0.1064771,-0.07109624,-0.1795361,2,0.4366514,0.02250503,1.982704,0.8333727,0.5201004,-0.1640301,-0.08988646,2,0.522689,0.007015609,1.963061,0.7562159,0.6416826,-0.1207208,-0.04251379,2,0.3732321,0.3821597,2.384579,0.7405859,0.544551,0.275838,0.2809092,1,0.3006376,0.2389718,2.166194,0.7718194,0.08110824,-0.4104102,-0.4788318,1,0.1215799,0.05356944,2.179148,-0.09742596,0.06626252,0.9217964,0.3693357,1,0.142237,0.01807915,2.175585,-0.4290339,-0.1556751,0.863969,-0.2127268,1,0.1929272,-0.1053314,2.217789,-0.5097232,0.6355202,-0.4142959,0.4057774,2,0.1714723,-0.4828044,2.288943,0.9647731,-0.04998539,-0.2445305,0.08318234,2,0.124282,-0.8579972,2.323033,0.9970348,-0.06219056,0.003057043,0.04521703,2,0.1748451,-0.9162084,2.32835,0,0,0,0,2,0.2455632,-0.1284818,2.325251,0.7852228,0.5374092,0.2195562,0.2154335,2,0.09992415,-0.4796544,2.410888,0.2383086,0.06243148,0.9453974,0.2133898,2,0.06874164,-0.8201627,2.47342,0.1260199,0.08397108,0.9868701,0.05617307,2,0.1422158,-0.8742974,2.46214,0,0,0,0,2,0.2757167,0.4194399,2.277353,0.0258088,0.8815093,-0.05624221,0.4680942,2,0.5867375,-0.01945018,1.962915,0,0,0,0,2,0.5173935,-0.002081096,1.912037,0,0,0,0,2,0.1023732,-0.05089333,2.226517,0,0,0,0,2,0.1093716,0.0768859,2.212384,0,0,0,0,2,0
0.1155904,-0.1298206,2.355328,0.06234889,0.870026,-0.1235449,0.473185,2,0.1896125,0.1859913,2.304109,0.06391215,0.8759626,-0.1227435,0.4621028,2,0.2468309,0.4915659,2.248046,0.02600865,0.8847042,-0.1323851,0.4462019,2,0.2987571,0.628001,2.296836,0,0,0,0,2,0.1813763,0.3303928,2.130119,0.7191309,-0.4064049,0.4918347,-0.2752897,2,0.2692086,0.1023649,2.072754,0.9731387,0.1886164,-0.08506785,-0.1009376,2,0.4095944,-0.08635212,2.010996,0.3114058,-0.02595926,0.8894075,-0.3336266,2,0.4585197,-0.12716,1.994271,0.2929978,0.0009883591,0.8508347,-0.4361553,2,0.3374191,0.3804584,2.363849,0.7631589,0.536384,0.208045,0.2942752,1,0.2597056,0.2542722,2.136321,0.7556748,0.08211184,-0.401637,-0.5107846,1,0.073635,0.07830644,2.164095,-0.3586752,0.2080187,0.8443346,0.3393809,1,0.05931099,0.0125011,2.19267,-0.3512886,0.2231323,0.9090365,0.02146735,1,0.08160926,-0.1219908,2.265227,-0.498838,0.6566876,-0.4589551,0.3305788,2,0.1711793,-0.4804005,2.289934,0.9531996,0.107859,-0.2746104,0.06607632,2,0.123717,-0.8632203,2.325097,0.9970636,-0.06126028,0.004042018,0.045772,2,0.1763982,-0.9171463,2.330197,0,0,0,0,2,0.1464365,-0.1337841,2.37258,0.7391205,0.6191559,0.09708035,0.2468242,2,0.106536,-0.4963789,2.404144,0.283084,0.02593269,0.9565632,0.06463572,2,0.07124688,-0.8436468,2.480149,0.1539925,0.09811904,0.9809871,0.06575172,2,0.1474966,-0.8957582,2.464029,0,0,0,0,2,0.2342485,0.4177094,2.264221,0.04572409,0.8842948,-0.1174857,0.4495877,2,0.5025817,-0.1563217,1.949906,0,0,0,0,2,0.5115144,-0.1045256,2.035785,0,0,0,0,2,0.04646162,-0.02885529,2.209967,0,0,0,0,2,0.0371197,0.04277288,2.187585,0,0,0,0,2,0
0.1063997,-0.1523151,2.368013,0.1756475,0.8273094,-0.004940711,0.5335568,2,0.2033474,0.1550871,2.426745,0.1757049,0.8359556,-0.002057007,0.5199056,2,0.2968299,0.4524697,2.473819,0.1617471,0.8491185,-0.0222289,0.502336,2,0.3210447,0.5930991,2.536137,0,0,0,0,2,0.2578203,0.2887462,2.28155,0.6763517,-0.3548591,0.514012,-0.3904037,2,0.45994,0.2123563,2.187072,0.2837912,-0.04702234,0.7625121,-0.5795054,2,0.6173785,0.06088655,2.141824,0.4306981,0.08334274,0.8086734,-0.3919188,2,0.6888072,0.02361037,2.128295,0.3994213,0.1540496,0.7540528,-0.4981324,2,0.3871706,0.3418701,2.589456,0.7466012,0.5361224,0.226128,0.3225299,1,0.1750914,0.1951415,2.616813,0.03237336,0.04266306,0.8842197,0.4639907,2,0.3997577,0.07066496,2.600615,0.3025885,0.1438316,0.8063983,-0.4873136,1,0.4364669,0.02865524,2.574505,0.4240168,-0.05468506,0.8131538,-0.3949686,1,0.08566199,-0.1380522,2.290603,-0.4579695,0.6605229,-0.4501696,0.3889996,2,0.1879552,-0.511223,2.278134,0.9790416,0.1342327,-0.1530963,0.004540943,2,0.1311915,-0.8642645,2.327386,0.9940088,-0.07685627,0.03144566,0.07106845,2,0.1882962,-0.9212463,2.338796,0,0,0,0,2,0.1220754,-0.1615546,2.375918,0.8303058,0.5042717,0.2084516,0.1133596,2,0.1334444,-0.5439667,2.42285,0.405031,0.06174682,0.9121462,0.01125,2,0.0626324,-0.7853122,2.602062,0.3437386,0.2420672,0.8789648,0.2250961,1,0.1385929,-0.8348861,2.539023,0,0,0,0,2,0.2739132,0.3794271,2.464193,0.1700131,0.8469037,-0.008289454,0.5037667,2,0.748826,-0.03847421,2.104815,0,0,0,0,2,0.7116811,0.0413398,2.126,0,0,0,0,2,0.5201926,0.0409377,2.582803,0,0,0,0,2,0.4918005,0.05665055,2.5958,0,0,0,0,2,0
0.1005391,-0.1725219,2.443979,0.2241731,0.8650969,-0.008191495,0.4486496,2,0.231877,0.1263543,2.506115,0.2239796,0.8565121,-0.01240326,0.4648294,2,0.3605099,0.4150305,2.55526,0.2121967,0.8507045,-0.04470405,0.4788277,2,0.4269347,0.5395708,2.629757,0,0,0,0,2,0.2910343,0.2130348,2.313178,0.6952743,-0.3614258,0.5099612,-0.3548303,2,0.4851633,0.2125843,2.282772,-0.09124942,-0.1983276,0.7020113,-0.677879,2,0.6565756,0.04433402,2.181305,-0.4273636,-0.3599802,0.7999997,-0.2185752,2,0.7006474,0.006471937,2.148528,-0.400887,-0.4163714,0.789348,-0.2070128,2,0.450623,0.3046634,2.670812,0.7607165,0.5251206,0.177473,0.3377307,1,0.240269,0.157684,2.704755,0.4041267,-0.1435823,0.7877747,0.4421276,1,0.4047067,0.0895281,2.50923,0.4594662,0.6071846,-0.6463526,0.04945643,2,0.4442432,0.0331043,2.488912,-0.5229408,-0.2858753,0.7869497,-0.1597453,2,0.08554732,-0.1700077,2.388212,-0.462953,0.6437293,-0.5137367,0.327661,2,0.1748839,-0.530687,2.296482,0.9486823,0.1469267,-0.2668146,-0.08499595,2,0.1255116,-0.8627356,2.332773,0.9956537,-0.07444686,-0.01927661,0.05253353,2,0.1877821,-0.918219,2.335558,0,0,0,0,2,0.112807,-0.1693684,2.426579,0.6333165,0.5746744,-0.1601465,-0.492963,2,0.1303901,-0.565799,2.424297,0.2715344,0.003251827,0.9621692,-0.02210805,2,0.09592616,-0.9560434,2.402239,-0.1396111,-0.02172264,0.9888289,0.04747924,1,0.1781723,-0.937672,2.426636,0,0,0,0,2,0.3289179,0.3441599,2.545313,0.2201632,0.8480321,-0.02927555,0.4811577,2,0.7545118,-0.0519504,2.115587,0,0,0,0,2,0.6572501,-0.05691857,2.1642,0,0,0,0,2,0.5037068,0.0135601,2.431256,0,0,0,0,2,0.4229099,-0.01238221,2.464,0,0,0,0,2,0
0.1039564,-0.1223283,2.466952,0.287956,0.6363877,-0.08119539,0.7109848,2,0.2487381,0.1242944,2.558911,0.2952754,0.7125043,-0.04820542,0.6346859,2,0.3868775,0.3658516,2.639574,0.2847377,0.7844677,-0.03622426,0.5497478,2,0.4852327,0.4663005,2.714605,0,0,0,0,2,0.4580339,0.233952,2.425244,0.2009449,-0.4317969,0.7845746,-0.3970077,2,0.5753387,0.1343341,2.297462,0.8551171,0.2778927,0.1333453,-0.4168565,2,0.6548291,0.0720897,2.217584,0.6760639,0.5045496,-0.5335581,-0.06068733,2,0.7,0.02645941,2.177664,0.7098632,0.444195,-0.5457665,-0.0303957,2,0.476892,0.2557366,2.755043,0.7882504,0.4727035,0.1190543,0.3755513,1,0.2550897,0.1319802,2.799487,0.4548974,-0.1793694,0.7300991,0.4773365,1,0.4026149,0.07678185,2.586453,-0.1136287,-0.5640412,0.7689339,-0.2787234,2,0.4050705,0.01713993,2.562221,-0.2208857,-0.1911138,0.9560848,0.02421975,2,0.1047809,-0.1169767,2.406915,-0.3293242,0.6390475,-0.5891992,0.3687928,2,0.1438324,-0.5135703,2.330598,0.9897196,0.03906382,0.09574784,-0.09880049,2,0.1090549,-0.8089802,2.346376,0.9802069,-0.06243929,-0.1872644,0.01509184,2,0.1550139,-0.8857125,2.328641,0,0,0,0,2,0.09958523,-0.1241263,2.454781,-0.5765415,-0.2287518,0.4862692,0.6154793,2,0.1090037,-0.4977316,2.551737,-0.6922668,0.0820744,0.7103458,-0.09715617,1,0.1097526,-0.8559143,2.349755,-0.3769348,-0.23421,0.8907552,0.09808671,1,0.1573388,-0.86024,2.403631,0,0,0,0,2,0.3526432,0.3070858,2.621545,0.2880518,0.782046,-0.02088621,0.5522627,2,0.7590377,-0.03145011,2.142724,0,0,0,0,2,0.7221531,-0.02612757,2.137571,0,0,0,0,2,0.4379419,0.03803575,2.444157,0,0,0,0,2,0.3751859,-0.01420366,2.528507,0,0,0,0,2,0
0.1076063,-0.1358924,2.450062,0.4297713,0.8933232,-0.05622177,0.1187831,2,0.3530163,0.06021779,2.450581,0.4207314,0.874317,-0.1041603,0.218416,2,0.5841298,0.2527169,2.449803,0.3843724,0.845018,-0.1654471,0.3329109,2,0.6448522,0.3814932,2.509204,0,0,0,0,2,0.4018784,0.1680125,2.344481,0.6606247,-0.6191643,0.4152408,-0.08823594,2,0.2304542,0.009418693,2.211883,0.8381289,-0.4309349,0.3046556,-0.1379129,2,0.172508,-0.24067,2.175007,0.7355424,-0.03558796,-0.6641719,-0.1287891,2,0.1592137,-0.2957852,2.191294,0.7153856,-0.1796742,-0.6748251,0.02348879,2,0.6734585,0.14274,2.565181,0.8120642,0.4684267,0.021164,0.3473907,1,0.4647345,0.09094477,2.401394,0.07795433,-0.4409832,0.7679359,0.4579644,2,0.4723254,-0.07645279,2.195735,0.2601603,-0.4064724,0.8647678,-0.1388293,2,0.4636664,-0.1517265,2.066433,0.2694503,-0.4834448,0.8237305,-0.1230684,2,0.08118729,-0.1141879,2.408828,-0.3543922,0.8302902,-0.414501,0.1149491,2,0.2029924,-0.4645787,2.278756,0.8790638,0.2167652,-0.4158381,-0.08566365,2,0.1725392,-0.755247,2.328827,0.8385279,-0.08917217,-0.5357312,0.04371937,2,0.2082891,-0.8094098,2.249232,0,0,0,0,2,0.1293567,-0.153915,2.425518,0.8559594,0.3757348,-0.09022985,-0.3435338,2,0.2239272,-0.536324,2.320048,0.3143783,-0.08687071,0.932754,-0.1535895,2,0.1531993,-0.8240373,2.346851,-0.2003302,0.06869912,0.971307,0.1082173,2,0.1897285,-0.8842418,2.373565,0,0,0,0,2,0.5282919,0.2049627,2.451544,0.3964677,0.8397451,-0.1563274,0.336457,2,0.1499262,-0.3405338,2.201181,0,0,0,0,2,0.1153578,-0.2677732,2.16235,0,0,0,0,2,0.4465341,-0.1612956,2.024015,0,0,0,0,2,0.4740208,-0.1623962,2.05625,0,0,0,0,2,0
